input_vector,output_vector,circuit
0000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000100000100000000000000000000000000000001101010000000000000000000000000000000000,000111011111011110011000001110000011111000000000011101010000000000011100001111111100000000001111000110000000000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010,000111011111011110011100001110000011111000000000010000001101111111111010100000000000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000001100,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010101000000101010100000000000001000000000000001000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010101000001000100011100001111111100000000001011010000010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001010100000000000001000000000010000000000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101100111000000100010000000000000011011111110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000101010000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000000000000001000100000010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000001101000000000,000111011111011110011000001110000011111000000000011000001101111111111100000000000000000000001011011010010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000101000000000000000000000000001000000000000000110000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101111111000000100010000000000000011000001110010000000000001111,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000110101010000000000000001100000000000000000000000000000000,000101011100011110011000011110000101111000000000010010100001000100001010001111111100000000011000010000011111100000000001111,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110101010000000000000001100000000000000000000000000000000,000101011100011110011000001110000011111000000000010010100011000100001010001111111100000000011000010000011111100000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000001000000000000000000010000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101111111000000100010000000000000011000111110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010001000001100000000010111010000000001000000000000000011110000000000000000000000,000111111111000000010000001110000011111000000000000000000001000100000000001111111100000000001011110000010010000000000001111,c5315
0000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000100010001110,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110100010000000000000000101000000000000010000000000000100,000111011100011110011000011110000101111000000000010010100101111111110010000001000100000000010110011111100100100000000100011,c5315
