input_vector,output_vector,circuit
00000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111101100001000000000101101000001001,c2670
00011000100011111111110111100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010010000000001000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000100000000101010101101001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000010000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111110111100101000000000101101100011001,c2670
00000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111110111100100000000000101101100001001,c2670
00000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100001000000000101101100001001,c2670
00000001000000000000000000000100000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000001100000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111011111100000100000000101101110001001,c2670
00000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010100000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111101100000000000000101101000011001,c2670
00011100100001111111110111100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010010100000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101110001101001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000010000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010100000000000001,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000001101100011001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000010000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00011100100011111101110111100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000001100000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101010110011001,c2670
00000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111101100000000000000101101000011001,c2670
00011100100011111100001000000000000000000000000000000000000000000000000000000000000010111111000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000001100000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101100011111100000000000000001010110011001,c2670
00000000000000000000000000000001000000000010000000001000000000010000000000010000000001000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110011110111111111100000000000000101101100011001,c2670
